"Rowid_","MASK","X","Y","SLOPE_PERCENT","COVER_FALL09","COVER_FALL11","COVER_SPRING10","COVER_SPRING11","CTI","DEM_AZ_FT","PRECIP_AVG"
,244,597832.363796,3953073.174804,13.681082,27.000000,30.000000,23.000000,26.000000,6.910300,6453.259765,9.719296
,245,452268.227691,4070497.727005,9.477932,12.000000,13.000000,14.000000,13.000000,8.353483,5641.044433,7.640949
,246,596700.170282,4001187.770563,7.603533,29.000000,27.000000,27.000000,23.000000,7.785381,6696.903320,9.429926
,247,564929.876637,4029787.012178,35.791244,32.000000,28.000000,26.000000,29.000000,5.032318,6890.302734,11.781896
,248,474535.616294,4065614.912179,2.555637,10.000000,12.000000,13.000000,12.000000,6.978575,5666.309082,7.787799
,249,579463.749114,3996755.856336,2.973333,24.000000,23.000000,27.000000,20.000000,6.827187,6308.968750,8.883075
,250,438488.134223,4036357.748857,1.585055,18.000000,20.000000,16.000000,18.000000,8.996530,5964.771484,9.059060
,251,545978.388609,3955661.341438,1.259295,16.000000,18.000000,15.000000,14.000000,9.631958,5480.123046,7.988193
,252,526283.304294,3889506.190086,0.000000,0.000000,0.000000,0.000000,0.000000,12.948009,4797.538574,6.975988
,253,463141.064495,4016452.527182,1.511458,16.000000,15.000000,16.000000,15.000000,6.405355,5424.956542,6.914964
,254,646326.062588,3825394.984382,3.459342,2.000000,12.000000,2.000000,4.000000,6.963443,5623.881835,9.566146
,255,507715.956464,4000813.776246,6.154613,14.000000,11.000000,14.000000,12.000000,7.080476,5333.804687,7.092523
,256,571766.840316,3877647.100379,5.961136,11.000000,4.000000,9.000000,5.000000,5.033014,5584.168457,8.972445
,257,444232.135074,3976621.003724,6.411098,18.000000,19.000000,14.000000,17.000000,7.039680,5083.755371,6.927169
,258,416770.576613,4037867.076729,0.761533,19.000000,20.000000,16.000000,18.000000,8.189480,5531.691894,9.919691
,259,591869.944600,3928460.841590,2.922065,8.000000,13.000000,11.000000,9.000000,7.132310,5952.736816,9.265753
,260,458946.160623,3978774.921837,4.488283,0.000000,0.000000,0.000000,0.000000,8.089422,4532.331542,5.890948
,261,561585.250926,3883085.731163,0.475238,0.000000,0.000000,0.000000,0.000000,7.562357,5154.749511,8.324020
,262,516777.752513,3973382.563922,2.291004,13.000000,10.000000,13.000000,11.000000,8.291942,5545.890136,8.259059
,263,576874.855370,3894856.770232,1.914606,3.000000,2.000000,9.000000,2.000000,7.554957,5324.161621,8.866147
,264,504729.918943,4065671.611666,1.086981,18.000000,18.000000,15.000000,18.000000,7.833383,5842.368164,8.509846
,265,482249.931455,3969806.495903,48.762138,7.000000,0.000000,1.000000,0.000000,5.821681,4952.507324,6.788192
,266,502473.190238,3888894.167862,4.102887,4.000000,3.000000,0.000000,1.000000,7.352437,5019.370117,7.367327
,267,491094.702535,3916920.601585,1.427001,6.000000,5.000000,12.000000,15.000000,8.071948,4643.833496,6.465358
,268,414090.255007,4057512.120078,3.304300,15.000000,18.000000,13.000000,13.000000,5.623029,5065.770019,8.597249
,269,620662.184342,3893683.623999,0.937791,19.000000,12.000000,17.000000,13.000000,8.827947,5712.219238,9.863390
,270,532633.476648,3970359.095768,18.770626,19.000000,19.000000,17.000000,17.000000,4.579111,6045.368652,8.968902
,271,629961.874731,3849748.356964,3.790147,10.000000,15.000000,9.000000,11.000000,7.277643,5788.515625,10.045281
,272,481648.837597,3914024.305032,1.467453,1.000000,0.000000,0.000000,0.000000,11.855268,5128.829589,7.727169
,273,614271.033576,3890774.736630,1.079176,10.000000,7.000000,9.000000,9.000000,9.450161,5653.066406,9.931501
,274,509935.851516,3994114.196893,0.459205,13.000000,5.000000,11.000000,11.000000,7.596758,5540.103027,7.689768
,275,548420.933577,3857233.575995,2.501722,15.000000,12.000000,9.000000,8.000000,7.510761,5230.995117,8.852761
,276,630492.389182,3843963.710810,17.417821,0.000000,1.000000,0.000000,0.000000,3.960761,5682.940429,10.298824
,277,519228.753291,3933202.386006,2.084910,2.000000,3.000000,5.000000,5.000000,6.776703,5030.064941,7.390161
,278,607094.166369,3896777.055846,2.531836,23.000000,14.000000,14.000000,15.000000,5.889246,5609.994140,9.808667
,279,511088.744621,3942803.474953,4.597194,2.000000,0.000000,2.000000,0.000000,8.625020,5080.438476,7.304334
,280,487473.974883,3957064.385836,5.415025,8.000000,2.000000,2.000000,2.000000,5.129132,4644.300292,6.342523
,281,561866.661078,3887611.661111,0.543902,5.000000,0.000000,5.000000,0.000000,11.538537,5122.756347,8.175595
,282,508477.682053,3888128.903948,0.746855,0.000000,0.000000,0.000000,0.000000,8.496458,4864.505859,7.027169
,283,419687.745968,4065778.323219,29.616365,25.000000,25.000000,24.000000,21.000000,6.762151,5457.108398,11.872447
,284,512586.856256,4028052.327904,1.455785,15.000000,11.000000,6.000000,6.000000,6.442623,5727.264648,7.474413
,285,480149.744571,3957061.650548,1.573095,15.000000,9.000000,9.000000,9.000000,7.463715,4593.220703,6.057483
,286,529517.152487,3873278.496407,1.444464,3.000000,3.000000,1.000000,0.000000,11.406470,4891.510253,7.085830
,287,632057.375641,3859097.029640,0.731373,10.000000,13.000000,11.000000,10.000000,10.350255,5809.550292,10.269691
,288,540208.174874,3938820.677241,0.081123,14.000000,16.000000,13.000000,11.000000,10.941314,5467.825195,7.922051
,289,604000.961421,3864944.737024,1.355017,0.000000,0.000000,0.000000,0.000000,7.900954,5333.458496,9.593706
,290,581592.297812,3903971.907562,11.649827,18.000000,12.000000,13.000000,14.000000,5.056117,5562.985839,9.283863
,291,548386.174139,3872521.521315,5.328034,20.000000,18.000000,14.000000,14.000000,7.342488,5066.240234,7.827169
,292,505941.633360,4032039.909251,1.113318,16.000000,18.000000,15.000000,18.000000,9.755344,5938.049316,8.212603
,293,461282.097722,4081748.833805,29.112031,1.000000,0.000000,1.000000,0.000000,5.749707,4457.458496,6.724019
,294,529843.948984,3928510.183582,5.744971,4.000000,0.000000,1.000000,2.000000,8.205444,5120.470214,7.503153
,295,473442.529427,3997312.944227,4.623535,3.000000,2.000000,3.000000,0.000000,6.896557,4825.802246,5.665751
,296,586548.095620,3880554.580346,5.899134,14.000000,16.000000,18.000000,17.000000,5.736675,5438.374023,9.047249
,297,513109.380383,3940566.237268,1.929142,5.000000,0.000000,2.000000,0.000000,6.161128,5203.474609,7.502760
,298,539139.672206,3872858.315617,1.348365,7.000000,5.000000,4.000000,2.000000,6.519289,4898.616699,7.325594
,299,604753.228647,3919722.576417,8.420539,20.000000,18.000000,16.000000,18.000000,5.786225,5817.713378,9.646068
,300,529812.716897,3930414.105858,0.154852,9.000000,10.000000,11.000000,10.000000,10.069067,5181.745605,7.616146
,301,449887.370988,3979067.114528,1.962664,20.000000,10.000000,11.000000,10.000000,6.837064,5128.224609,6.548822
,302,445134.487928,4087066.488755,7.052978,9.000000,10.000000,8.000000,11.000000,5.963396,4713.946777,7.899610
,303,602047.384414,3905804.514235,35.967880,13.000000,20.000000,12.000000,18.000000,3.235638,5712.147460,9.703155
,304,512352.077979,4013630.656544,4.506701,15.000000,13.000000,14.000000,13.000000,6.005763,6078.210937,8.183075
,305,516797.257239,3918860.973724,1.318137,6.000000,4.000000,9.000000,7.000000,14.432234,4895.346191,7.118507
,306,495466.609579,3908329.592140,2.393482,2.000000,4.000000,2.000000,1.000000,5.945513,4782.108886,6.619295
,307,663718.109593,3834939.086897,1.064047,13.000000,21.000000,15.000000,13.000000,11.825210,5976.829589,10.602762
,308,511004.555413,3910905.582083,2.772483,13.000000,7.000000,12.000000,9.000000,6.897276,4788.699707,6.686224
,309,546789.379382,3963791.603730,9.560401,20.000000,22.000000,20.000000,19.000000,4.560630,5849.848632,8.563390
,310,534206.550522,3963868.204875,1.364414,19.000000,10.000000,12.000000,14.000000,8.905520,5516.705078,8.421658
,311,576724.557221,3863589.220882,4.540706,7.000000,9.000000,5.000000,4.000000,6.914598,5188.919433,8.017721
,312,504797.560492,3887309.402656,7.420629,5.000000,5.000000,2.000000,3.000000,4.814004,5005.962402,7.315752
,313,625409.352011,3848954.954914,2.782673,9.000000,12.000000,8.000000,6.000000,7.181082,5609.273437,9.929926
,314,565332.775718,3941472.044364,0.560978,21.000000,20.000000,20.000000,18.000000,8.089776,5760.137695,8.422839
,315,586670.006949,3941245.929952,5.119863,17.000000,18.000000,15.000000,16.000000,6.976933,6108.004882,9.386619
,316,585140.029562,3912420.345878,1.006927,9.000000,15.000000,12.000000,11.000000,11.898510,5576.345214,8.971658
,317,602220.832591,3859784.941270,1.959902,12.000000,18.000000,10.000000,12.000000,9.236327,5571.941894,10.065753
,318,605655.074536,3885730.046142,31.792423,0.000000,0.000000,0.000000,0.000000,3.359035,5551.750976,9.805517
,319,541008.491717,3856410.926520,9.691898,8.000000,10.000000,5.000000,6.000000,5.645576,5300.224609,9.254335
,320,550601.559693,3864997.823280,11.300910,11.000000,7.000000,5.000000,6.000000,6.185143,5131.039062,7.925989
,321,521881.194473,3990962.407190,3.838022,13.000000,11.000000,8.000000,9.000000,7.265031,5965.416992,8.735831
,322,510430.940325,4024531.276755,1.565959,14.000000,13.000000,14.000000,10.000000,7.062811,5590.877441,7.221657
,323,426661.848456,4064320.770415,125.559822,5.000000,7.000000,4.000000,9.000000,5.030010,6601.705566,12.692920
,324,644099.696140,3896632.976312,1.299118,5.000000,12.000000,7.000000,11.000000,7.249653,5760.549316,10.034257
,325,542646.484416,3925187.689872,2.085529,8.000000,6.000000,7.000000,4.000000,6.083140,5424.641113,8.066539
,326,480176.455769,3916715.158822,3.134461,0.000000,1.000000,1.000000,0.000000,7.062167,4863.085449,7.152759
,327,541889.266051,3919493.256798,1.136084,5.000000,6.000000,6.000000,4.000000,6.690813,5402.165039,8.010240
,328,530032.843467,3874734.627793,0.000000,0.000000,0.000000,0.000000,0.000000,11.695246,4856.480468,7.046854
,329,468521.165054,4090405.750511,0.000000,0.000000,0.000000,0.000000,0.000000,13.142166,3703.326904,6.406302
,330,650379.622904,3836715.632866,4.572017,0.000000,8.000000,0.000000,0.000000,8.389447,5625.024902,9.763785
,331,544653.036541,3961228.763133,1.951899,17.000000,12.000000,16.000000,19.000000,8.547433,5707.398925,8.534650
,332,592390.728448,3872165.076993,0.260084,0.000000,1.000000,0.000000,0.000000,8.164926,5253.178710,8.836225
,333,467653.077991,3962897.365695,4.513181,4.000000,0.000000,2.000000,0.000000,6.409842,4209.636230,5.466144
,334,508311.460220,3899733.352117,0.000000,0.000000,0.000000,0.000000,0.000000,12.793859,4719.570312,6.452759
,335,490721.579863,4012630.376860,1.226532,8.000000,1.000000,6.000000,8.000000,6.614048,5540.369628,7.289373
,336,467346.007910,4033878.450627,3.401565,12.000000,10.000000,11.000000,12.000000,7.791227,5795.235351,7.868114
,337,466602.650632,4017616.280996,2.461357,14.000000,11.000000,12.000000,12.000000,9.829519,5384.119628,6.974807
,338,512438.270998,3882400.128447,2.268601,6.000000,1.000000,0.000000,1.000000,7.097559,5070.655761,7.456696
,339,619536.961732,3892588.392128,1.046255,16.000000,19.000000,13.000000,16.000000,9.992201,5691.622558,9.842525
,340,572123.649791,3954202.931017,20.209400,14.000000,10.000000,14.000000,12.000000,4.505268,6044.563476,8.779532
,341,651049.177811,3848806.321674,5.891020,14.000000,16.000000,11.000000,13.000000,5.044899,5891.920898,10.525596
,342,531157.384304,3970238.542043,2.621765,18.000000,13.000000,16.000000,17.000000,9.288326,5816.137207,8.985044
,343,486498.056262,4094383.409433,11.652057,16.000000,14.000000,14.000000,15.000000,5.972239,4196.687500,6.696460
,344,581928.559424,3849284.985324,0.733842,9.000000,4.000000,7.000000,5.000000,17.934244,5301.479492,9.170083
,345,530559.010449,3948876.779191,6.113145,10.000000,8.000000,9.000000,10.000000,5.007841,5564.298339,8.123626
,346,488518.122710,4008796.402755,8.024593,8.000000,3.000000,6.000000,6.000000,7.508339,5524.233886,7.014177
,347,476776.406959,3961629.414609,2.894666,10.000000,10.000000,8.000000,9.000000,6.853975,4599.296386,5.974019
,348,593822.198390,3836620.837412,1.955221,10.000000,15.000000,8.000000,9.000000,6.841017,5484.959472,10.331108
,349,673902.909973,3822190.755981,10.776217,13.000000,13.000000,13.000000,11.000000,8.568080,5974.821289,10.450794
,350,535090.137326,3883030.627203,3.387667,255.000000,0.000000,0.000000,0.000000,7.677608,4927.678710,7.337011
,351,557818.893688,3852379.411066,2.417936,14.000000,19.000000,12.000000,15.000000,9.369430,5440.593750,9.995281
,352,529471.563888,3937798.221582,5.111515,6.000000,6.000000,7.000000,9.000000,6.796217,5152.531738,7.576776
,353,495817.617944,3904336.395113,20.571264,6.000000,3.000000,2.000000,0.000000,3.794371,4913.289062,6.770476
,354,553187.315319,3976652.917506,4.484844,23.000000,16.000000,22.000000,19.000000,6.416217,5960.664062,8.624020
,355,581266.721458,3898304.448672,1.833492,8.000000,11.000000,11.000000,12.000000,8.514644,5440.173828,9.064572
,356,509047.046835,3928130.322445,0.729721,2.000000,1.000000,1.000000,1.000000,7.826590,4947.668457,7.048035
,357,436827.855030,4071214.091357,26.932409,10.000000,9.000000,10.000000,8.000000,4.218087,4013.304199,7.131106
,358,457302.030545,4019759.956494,7.353244,16.000000,18.000000,19.000000,16.000000,5.921757,5404.178222,7.359846
,359,479300.497100,3959380.912867,3.009323,2.000000,0.000000,1.000000,1.000000,5.716615,4409.485351,5.934649
,360,410891.646856,4050784.485157,7.726797,15.000000,16.000000,17.000000,1.000000,10.760053,5404.077636,9.444887
,361,506547.944337,3979879.392853,6.044150,12.000000,14.000000,12.000000,13.000000,5.712304,6021.541503,8.715358
,362,493618.559391,3911621.598901,0.662157,2.000000,2.000000,0.000000,1.000000,7.230212,4745.475585,6.604727
,363,614462.172078,3880063.659071,1.043402,4.000000,2.000000,2.000000,2.000000,12.227190,5483.846679,9.709060
,364,485867.913107,3922530.397641,2.487397,1.000000,0.000000,0.000000,0.000000,7.516392,4706.183593,6.694491
,365,481476.162227,4077660.256750,28.573768,17.000000,11.000000,12.000000,7.000000,5.257544,4512.254882,6.880318
,366,608012.844940,3845742.917578,2.500844,8.000000,17.000000,5.000000,11.000000,8.674135,5403.949218,9.792131
,367,651019.545426,3838524.540342,0.242446,17.000000,10.000000,15.000000,10.000000,8.928854,5609.383789,9.772839
,368,480183.618318,4030536.797052,1.126490,12.000000,12.000000,8.000000,11.000000,6.699071,5864.087402,8.486225
,369,491475.876660,4011252.337916,1.854237,9.000000,6.000000,8.000000,11.000000,6.894075,5485.422363,7.214570
,370,518495.900748,3946568.629504,2.651411,7.000000,3.000000,8.000000,4.000000,5.843223,5405.049804,7.938980
,371,506882.052453,3954608.872325,6.259239,9.000000,7.000000,8.000000,7.000000,6.593677,5415.881835,7.631894
,372,620929.210138,3836942.873930,0.564472,0.000000,0.000000,0.000000,0.000000,17.113679,5412.561035,9.665753
,373,670147.713791,3821043.982696,3.332370,23.000000,19.000000,19.000000,11.000000,6.713206,5921.765625,10.319690
,374,468674.218166,4085427.074355,8.097960,0.000000,0.000000,2.000000,0.000000,5.825267,4532.504394,6.842129
,375,552585.511245,3857550.530464,2.013421,16.000000,16.000000,12.000000,12.000000,11.908394,5298.211425,9.011816
,376,443384.539864,4047200.450123,1.474981,9.000000,9.000000,9.000000,12.000000,6.429419,5325.782714,8.201972
,377,593425.403773,3935167.433791,0.412729,13.000000,14.000000,15.000000,13.000000,13.487669,5954.910156,9.392525
,378,493907.410457,4077833.079408,29.089553,21.000000,16.000000,15.000000,17.000000,3.447887,4636.565917,6.989374
,379,487480.475488,3928148.044734,1.407955,2.000000,2.000000,1.000000,1.000000,8.555582,4609.602050,6.565752
,380,451198.734556,4080673.510902,12.454895,15.000000,19.000000,12.000000,16.000000,5.905586,4270.115722,7.016146
,381,423736.711093,4053206.598932,2.842776,13.000000,11.000000,13.000000,11.000000,7.565315,4762.514160,8.557091
,382,477155.702235,3982781.978058,3.883709,6.000000,3.000000,2.000000,4.000000,6.154568,5101.382812,6.246460
,383,505967.331783,3890908.873555,3.180603,3.000000,0.000000,0.000000,0.000000,6.759709,4914.532714,6.943311
,384,542165.694104,3980289.478072,2.879474,16.000000,11.000000,14.000000,12.000000,9.610737,5742.985351,8.753547
,385,493362.231595,3985984.148331,1.398892,9.000000,6.000000,8.000000,9.000000,6.482936,5727.742187,8.088981
,386,534509.585833,3902808.524644,2.097308,1.000000,0.000000,0.000000,0.000000,8.274856,5096.843750,7.638586
,387,462281.169581,4018288.986783,0.784996,11.000000,11.000000,10.000000,14.000000,9.257353,5443.009765,7.043704
,388,493146.451007,3896071.807487,1.831021,7.000000,7.000000,1.000000,0.000000,8.985933,5148.429687,7.870082
,389,650158.967370,3837392.862224,2.002202,20.000000,6.000000,12.000000,3.000000,8.070020,5601.661132,9.745281
,390,497599.750888,4074339.305031,7.666944,19.000000,18.000000,16.000000,16.000000,8.824391,5185.817871,7.740161
,391,484732.931796,3967200.202507,10.728693,0.000000,0.000000,0.000000,0.000000,6.642555,5436.723144,7.214964
,392,616508.932792,3846221.455780,28.628303,0.000000,3.000000,0.000000,0.000000,5.255627,5636.433105,10.047643
,393,547039.690577,3968101.765545,3.285895,17.000000,16.000000,18.000000,14.000000,6.727252,5872.435058,8.708665
,394,592130.557605,3843757.605228,2.168453,11.000000,13.000000,8.000000,8.000000,7.653692,5236.947265,9.431895
,395,508417.962588,3877171.372431,0.923949,7.000000,2.000000,3.000000,4.000000,6.897658,5148.643066,8.018115
